index,genome,identifier,file,clip,scale,sum_stat,description,Tissue,Cancer
4675,0,CNhs10608,/home/drk/tillage/datasets/human/cage/fantom/CNhs10608/summary/coverage.w5,384,1,sum,"Clontech Human Universal Reference Total RNA, pool1",NA,No
4676,0,CNhs10610,/home/drk/tillage/datasets/human/cage/fantom/CNhs10610/summary/coverage.w5,384,1,sum,"SABiosciences XpressRef Human Universal Total RNA, pool1",NA,No
4677,0,CNhs10612,/home/drk/tillage/datasets/human/cage/fantom/CNhs10612/summary/coverage.w5,384,1,sum,"Universal RNA - Human Normal Tissues Biochain, pool1",NA,No
4678,0,CNhs10615,/home/drk/tillage/datasets/human/cage/fantom/CNhs10615/summary/coverage.w5,384,1,sum,"adipose tissue, adult, pool1",adipose,No
4679,0,CNhs10616,/home/drk/tillage/datasets/human/cage/fantom/CNhs10616/summary/coverage.w5,384,1,sum,"bladder, adult, pool1",bladder,No
4680,0,CNhs10617,/home/drk/tillage/datasets/human/cage/fantom/CNhs10617/summary/coverage.w5,384,1,sum,"brain, adult, pool1",brain,No
4681,0,CNhs10618,/home/drk/tillage/datasets/human/cage/fantom/CNhs10618/summary/coverage.w5,384,1,sum,"cervix, adult, pool1",cervix,No
4682,0,CNhs10619,/home/drk/tillage/datasets/human/cage/fantom/CNhs10619/summary/coverage.w5,384,1,sum,"colon, adult, pool1",intestine,No
4683,0,CNhs10620,/home/drk/tillage/datasets/human/cage/fantom/CNhs10620/summary/coverage.w5,384,1,sum,"esophagus, adult, pool1",esophagus,No
4684,0,CNhs10621,/home/drk/tillage/datasets/human/cage/fantom/CNhs10621/summary/coverage.w5,384,1,sum,"heart, adult, pool1",heart,No
4685,0,CNhs10622,/home/drk/tillage/datasets/human/cage/fantom/CNhs10622/summary/coverage.w5,384,1,sum,"kidney, adult, pool1",kidney,No
4686,0,CNhs10624,/home/drk/tillage/datasets/human/cage/fantom/CNhs10624/summary/coverage.w5,384,1,sum,"liver, adult, pool1",liver,No
4687,0,CNhs10625,/home/drk/tillage/datasets/human/cage/fantom/CNhs10625/summary/coverage.w5,384,1,sum,"lung, adult, pool1",lung,No
4688,0,CNhs10626,/home/drk/tillage/datasets/human/cage/fantom/CNhs10626/summary/coverage.w5,384,1,sum,"ovary, adult, pool1",ovary,No
4689,0,CNhs10627,/home/drk/tillage/datasets/human/cage/fantom/CNhs10627/summary/coverage.w5,384,1,sum,"placenta, adult, pool1",placenta,No
4690,0,CNhs10628,/home/drk/tillage/datasets/human/cage/fantom/CNhs10628/summary/coverage.w5,384,1,sum,"prostate, adult, pool1",prostate,No
4691,0,CNhs10629,/home/drk/tillage/datasets/human/cage/fantom/CNhs10629/summary/coverage.w5,384,1,sum,"skeletal muscle, adult, pool1",muscle,No
4692,0,CNhs10630,/home/drk/tillage/datasets/human/cage/fantom/CNhs10630/summary/coverage.w5,384,1,sum,"small intestine, adult, pool1",intestine,No
4693,0,CNhs10631,/home/drk/tillage/datasets/human/cage/fantom/CNhs10631/summary/coverage.w5,384,1,sum,"spleen, adult, pool1",spleen,No
4694,0,CNhs10632,/home/drk/tillage/datasets/human/cage/fantom/CNhs10632/summary/coverage.w5,384,1,sum,"testis, adult, pool1",male rep.,No
4695,0,CNhs10633,/home/drk/tillage/datasets/human/cage/fantom/CNhs10633/summary/coverage.w5,384,1,sum,"thymus, adult, pool1",thymus,No
4696,0,CNhs10634,/home/drk/tillage/datasets/human/cage/fantom/CNhs10634/summary/coverage.w5,384,1,sum,"thyroid, adult, pool1",thyroid,No
4697,0,CNhs10635,/home/drk/tillage/datasets/human/cage/fantom/CNhs10635/summary/coverage.w5,384,1,sum,"trachea, adult, pool1",lung,No
4698,0,CNhs10636,/home/drk/tillage/datasets/human/cage/fantom/CNhs10636/summary/coverage.w5,384,1,sum,"retina, adult, pool1",eye,No
4699,0,CNhs10637,/home/drk/tillage/datasets/human/cage/fantom/CNhs10637/summary/coverage.w5,384,1,sum,"temporal lobe, adult, pool1",brain,No
4700,0,CNhs10638,/home/drk/tillage/datasets/human/cage/fantom/CNhs10638/summary/coverage.w5,384,1,sum,"postcentral gyrus, adult, pool1",brain,No
4701,0,CNhs10640,/home/drk/tillage/datasets/human/cage/fantom/CNhs10640/summary/coverage.w5,384,1,sum,"pons, adult, pool1",brain,No
4702,0,CNhs10641,/home/drk/tillage/datasets/human/cage/fantom/CNhs10641/summary/coverage.w5,384,1,sum,"parietal lobe, adult, pool1",brain,No
4703,0,CNhs10642,/home/drk/tillage/datasets/human/cage/fantom/CNhs10642/summary/coverage.w5,384,1,sum,"paracentral gyrus, adult, pool1",brain,No
4704,0,CNhs10643,/home/drk/tillage/datasets/human/cage/fantom/CNhs10643/summary/coverage.w5,384,1,sum,"occipital pole, adult, pool1",brain,No
4705,0,CNhs10644,/home/drk/tillage/datasets/human/cage/fantom/CNhs10644/summary/coverage.w5,384,1,sum,"nucleus accumbens, adult, pool1",brain,No
4706,0,CNhs10645,/home/drk/tillage/datasets/human/cage/fantom/CNhs10645/summary/coverage.w5,384,1,sum,"medulla oblongata, adult, pool1",brain,No
4707,0,CNhs10646,/home/drk/tillage/datasets/human/cage/fantom/CNhs10646/summary/coverage.w5,384,1,sum,"insula, adult, pool1",brain,No
4708,0,CNhs10647,/home/drk/tillage/datasets/human/cage/fantom/CNhs10647/summary/coverage.w5,384,1,sum,"frontal lobe, adult, pool1",brain,No
4709,0,CNhs10648,/home/drk/tillage/datasets/human/cage/fantom/CNhs10648/summary/coverage.w5,384,1,sum,"dura mater, adult,",brain,No
4710,0,CNhs10649,/home/drk/tillage/datasets/human/cage/fantom/CNhs10649/summary/coverage.w5,384,1,sum,"corpus callosum, adult, pool1",brain,No
4711,0,CNhs10650,/home/drk/tillage/datasets/human/cage/fantom/CNhs10650/summary/coverage.w5,384,1,sum,"thymus, fetal, pool1",thymus,No
4712,0,CNhs10651,/home/drk/tillage/datasets/human/cage/fantom/CNhs10651/summary/coverage.w5,384,1,sum,"spleen, fetal, pool1",spleen,No
4713,0,CNhs10652,/home/drk/tillage/datasets/human/cage/fantom/CNhs10652/summary/coverage.w5,384,1,sum,"kidney, fetal, pool1",kidney,No
4714,0,CNhs10653,/home/drk/tillage/datasets/human/cage/fantom/CNhs10653/summary/coverage.w5,384,1,sum,"heart, fetal, pool1",heart,No
4715,0,CNhs10654,/home/drk/tillage/datasets/human/cage/fantom/CNhs10654/summary/coverage.w5,384,1,sum,"tonsil, adult, pool1",lymph,No
4716,0,CNhs10722,/home/drk/tillage/datasets/human/cage/fantom/CNhs10722/summary/coverage.w5,384,1,sum,acute myeloid leukemia (FAB M5) cell line:THP-1 (fresh),immune cell,Yes
4717,0,CNhs10723,/home/drk/tillage/datasets/human/cage/fantom/CNhs10723/summary/coverage.w5,384,1,sum,acute myeloid leukemia (FAB M5) cell line:THP-1 (revived),immune cell,Yes
4718,0,CNhs10724,/home/drk/tillage/datasets/human/cage/fantom/CNhs10724/summary/coverage.w5,384,1,sum,acute myeloid leukemia (FAB M5) cell line:THP-1 (thawed),immune cell,Yes
4719,0,CNhs10726,/home/drk/tillage/datasets/human/cage/fantom/CNhs10726/summary/coverage.w5,384,1,sum,lung adenocarcinoma cell line:PC-14,lung,Yes
4720,0,CNhs10727,/home/drk/tillage/datasets/human/cage/fantom/CNhs10727/summary/coverage.w5,384,1,sum,chronic myelogenous leukemia cell line:KU812,bone,Yes
4721,0,CNhs10728,/home/drk/tillage/datasets/human/cage/fantom/CNhs10728/summary/coverage.w5,384,1,sum,extraskeletal myxoid chondrosarcoma cell line:H-EMC-SS,NA,Yes
4722,0,CNhs10729,/home/drk/tillage/datasets/human/cage/fantom/CNhs10729/summary/coverage.w5,384,1,sum,renal cell carcinoma cell line:OS-RC-2,kidney,Yes
4723,0,CNhs10730,/home/drk/tillage/datasets/human/cage/fantom/CNhs10730/summary/coverage.w5,384,1,sum,malignant trichilemmal cyst cell line:DJM-1,NA,Yes
4724,0,CNhs10731,/home/drk/tillage/datasets/human/cage/fantom/CNhs10731/summary/coverage.w5,384,1,sum,glioma cell line:GI-1,brain,Yes
4725,0,CNhs10732,/home/drk/tillage/datasets/human/cage/fantom/CNhs10732/summary/coverage.w5,384,1,sum,maxillary sinus tumor cell line:HSQ-89,pharynx,Yes
4726,0,CNhs10733,/home/drk/tillage/datasets/human/cage/fantom/CNhs10733/summary/coverage.w5,384,1,sum,gall bladder carcinoma cell line:TGBC2TKB,bladder,Yes
4727,0,CNhs10734,/home/drk/tillage/datasets/human/cage/fantom/CNhs10734/summary/coverage.w5,384,1,sum,papillotubular adenocarcinoma cell line:TGBC18TKB,lung,Yes
4728,0,CNhs10735,/home/drk/tillage/datasets/human/cage/fantom/CNhs10735/summary/coverage.w5,384,1,sum,transitional-cell carcinoma cell line:5637,NA,Yes
4729,0,CNhs10736,/home/drk/tillage/datasets/human/cage/fantom/CNhs10736/summary/coverage.w5,384,1,sum,breast carcinoma cell line:MDA-MB-453,breast,Yes
4730,0,CNhs10737,/home/drk/tillage/datasets/human/cage/fantom/CNhs10737/summary/coverage.w5,384,1,sum,colon carcinoma cell line:COLO-320,intestine,Yes
4731,0,CNhs10738,/home/drk/tillage/datasets/human/cage/fantom/CNhs10738/summary/coverage.w5,384,1,sum,adult T-cell leukemia cell line:ATN-1,immune cell,Yes
4732,0,CNhs10739,/home/drk/tillage/datasets/human/cage/fantom/CNhs10739/summary/coverage.w5,384,1,sum,Burkitt's lymphoma cell line:DAUDI,lymph,Yes
4733,0,CNhs10740,/home/drk/tillage/datasets/human/cage/fantom/CNhs10740/summary/coverage.w5,384,1,sum,choriocarcinoma cell line:BeWo,bone,Yes
4734,0,CNhs10741,/home/drk/tillage/datasets/human/cage/fantom/CNhs10741/summary/coverage.w5,384,1,sum,splenic lymphoma with villous lymphocytes cell line:SLVL,spleen,Yes
4735,0,CNhs10742,/home/drk/tillage/datasets/human/cage/fantom/CNhs10742/summary/coverage.w5,384,1,sum,astrocytoma cell line:TM-31,brain,Yes
4736,0,CNhs10743,/home/drk/tillage/datasets/human/cage/fantom/CNhs10743/summary/coverage.w5,384,1,sum,epidermoid carcinoma cell line:A431,NA,Yes
4737,0,CNhs10744,/home/drk/tillage/datasets/human/cage/fantom/CNhs10744/summary/coverage.w5,384,1,sum,b cell line:RPMI1788,immune cell,Yes
4738,0,CNhs10745,/home/drk/tillage/datasets/human/cage/fantom/CNhs10745/summary/coverage.w5,384,1,sum,anaplastic carcinoma cell line:8305C,NA,Yes
4739,0,CNhs10746,/home/drk/tillage/datasets/human/cage/fantom/CNhs10746/summary/coverage.w5,384,1,sum,acute lymphoblastic leukemia (T-ALL) cell line:HPB-ALL,immune cell,Yes
4740,0,CNhs10747,/home/drk/tillage/datasets/human/cage/fantom/CNhs10747/summary/coverage.w5,384,1,sum,non T non B acute lymphoblastic leukemia (ALL) cell line:P30/OHK,immune cell,Yes
4741,0,CNhs10748,/home/drk/tillage/datasets/human/cage/fantom/CNhs10748/summary/coverage.w5,384,1,sum,epidermoid carcinoma cell line:Ca Ski,NA,Yes
4742,0,CNhs10750,/home/drk/tillage/datasets/human/cage/fantom/CNhs10750/summary/coverage.w5,384,1,sum,bile duct carcinoma cell line:HuCCT1,liver,Yes
4743,0,CNhs10751,/home/drk/tillage/datasets/human/cage/fantom/CNhs10751/summary/coverage.w5,384,1,sum,giant cell carcinoma cell line:Lu99B,NA,Yes
4744,0,CNhs10752,/home/drk/tillage/datasets/human/cage/fantom/CNhs10752/summary/coverage.w5,384,1,sum,oral squamous cell carcinoma cell line:Ca9-22,pharynx,Yes
4745,0,CNhs10753,/home/drk/tillage/datasets/human/cage/fantom/CNhs10753/summary/coverage.w5,384,1,sum,signet ring carcinoma cell line:Kato III,NA,Yes
4746,0,CNhs10837,/home/drk/tillage/datasets/human/cage/fantom/CNhs10837/summary/coverage.w5,384,1,sum,"Endothelial Cells - Aortic,",endothelium,No
4747,0,CNhs11309,/home/drk/tillage/datasets/human/cage/fantom/CNhs10838/summary/coverage.w5,384,1,sum,"Smooth Muscle Cells - Aortic,",muscle,No
4748,0,CNhs10839,/home/drk/tillage/datasets/human/cage/fantom/CNhs10839/summary/coverage.w5,384,1,sum,"Smooth Muscle Cells - Umbilical artery,",umbilical,No
4749,0,CNhs10842,/home/drk/tillage/datasets/human/cage/fantom/CNhs10842/summary/coverage.w5,384,1,sum,"Retinal Pigment Epithelial Cells,",eye,No
4750,0,CNhs10843,/home/drk/tillage/datasets/human/cage/fantom/CNhs10843/summary/coverage.w5,384,1,sum,"Urothelial cells,",kidney,No
4751,0,CNhs10844,/home/drk/tillage/datasets/human/cage/fantom/CNhs10844/summary/coverage.w5,384,1,sum,"Mesenchymal stem cells - adipose,",adipose,No
4752,0,CNhs10845,/home/drk/tillage/datasets/human/cage/fantom/CNhs10845/summary/coverage.w5,384,1,sum,"Mesenchymal stem cells - hepatic,",liver,No
4753,0,CNhs10846,/home/drk/tillage/datasets/human/cage/fantom/CNhs10846/summary/coverage.w5,384,1,sum,"Mesenchymal Stem Cells - Vertebral,",bone,No
4754,0,CNhs11951,/home/drk/tillage/datasets/human/cage/fantom/CNhs10847/summary/coverage.w5,384,1,sum,"Sebocyte,",skin,No
4755,0,CNhs10848,/home/drk/tillage/datasets/human/cage/fantom/CNhs10848/summary/coverage.w5,384,1,sum,"Fibroblast - Gingival,  (GFH2)",connective tissue,No
4756,0,CNhs12012,/home/drk/tillage/datasets/human/cage/fantom/CNhs10850/summary/coverage.w5,384,1,sum,"Mesothelial Cells,",NA,No
4757,0,CNhs11974,/home/drk/tillage/datasets/human/cage/fantom/CNhs10851/summary/coverage.w5,384,1,sum,"Sertoli Cells,",male rep.,No
4758,0,CNhs10852,/home/drk/tillage/datasets/human/cage/fantom/CNhs10852/summary/coverage.w5,384,1,sum,"CD14+ Monocytes,",immune cell,No
4759,0,CNhs11955,/home/drk/tillage/datasets/human/cage/fantom/CNhs10853/summary/coverage.w5,384,1,sum,"CD4+ T Cells,",immune cell,No
4760,0,CNhs11956,/home/drk/tillage/datasets/human/cage/fantom/CNhs10854/summary/coverage.w5,384,1,sum,"CD8+ T Cells,",immune cell,No
4761,0,CNhs11062,/home/drk/tillage/datasets/human/cage/fantom/CNhs10855/summary/coverage.w5,384,1,sum,"Dendritic Cells - monocyte immature derived, , tech_",immune cell,No
4762,0,CNhs12196,/home/drk/tillage/datasets/human/cage/fantom/CNhs10857/summary/coverage.w5,384,1,sum,"Dendritic Cells - plasmacytoid,",immune cell,No
4763,0,CNhs11904,/home/drk/tillage/datasets/human/cage/fantom/CNhs10858/summary/coverage.w5,384,1,sum,"CD14+ monocyte derived endothelial progenitor cells,",immune cell,No
4764,0,CNhs11957,/home/drk/tillage/datasets/human/cage/fantom/CNhs10859/summary/coverage.w5,384,1,sum,"Natural Killer Cells,",immune cell,No
4765,0,CNhs11958,/home/drk/tillage/datasets/human/cage/fantom/CNhs10860/summary/coverage.w5,384,1,sum,"Peripheral Blood Mononuclear Cells,",immune cell,No
4766,0,CNhs12003,/home/drk/tillage/datasets/human/cage/fantom/CNhs10861/summary/coverage.w5,384,1,sum,"Macrophage - monocyte derived,",immune cell,No
4767,0,CNhs10862,/home/drk/tillage/datasets/human/cage/fantom/CNhs10862/summary/coverage.w5,384,1,sum,"Neutrophils,",immune cell,No
4768,0,CNhs11900,/home/drk/tillage/datasets/human/cage/fantom/CNhs10863/summary/coverage.w5,384,1,sum,"Smooth Muscle Cells - Brain Vascular,",muscle,No
4769,0,CNhs12005,/home/drk/tillage/datasets/human/cage/fantom/CNhs10864/summary/coverage.w5,384,1,sum,"Astrocyte - cerebral cortex,",brain,No
4770,0,CNhs11906,/home/drk/tillage/datasets/human/cage/fantom/CNhs10865/summary/coverage.w5,384,1,sum,"Endothelial Cells - Lymphatic,",endothelium,No
4771,0,CNhs12006,/home/drk/tillage/datasets/human/cage/fantom/CNhs10866/summary/coverage.w5,384,1,sum,"Fibroblast - Gingival,",connective tissue,No
4772,0,CNhs11962,/home/drk/tillage/datasets/human/cage/fantom/CNhs10867/summary/coverage.w5,384,1,sum,"Fibroblast - Periodontal Ligament,",connective tissue,No
4773,0,CNhs10868,/home/drk/tillage/datasets/human/cage/fantom/CNhs10868/summary/coverage.w5,384,1,sum,"Smooth Muscle Cells - Colonic,",muscle,No
4774,0,CNhs12008,/home/drk/tillage/datasets/human/cage/fantom/CNhs10869/summary/coverage.w5,384,1,sum,"Skeletal Muscle Satellite Cells,",muscle,No
4775,0,CNhs10870,/home/drk/tillage/datasets/human/cage/fantom/CNhs10870/summary/coverage.w5,384,1,sum,"Myoblast,",muscle,No
4776,0,CNhs11966,/home/drk/tillage/datasets/human/cage/fantom/CNhs10871/summary/coverage.w5,384,1,sum,"Ciliary Epithelial Cells,",epithelium,No
4777,0,CNhs12010,/home/drk/tillage/datasets/human/cage/fantom/CNhs10872/summary/coverage.w5,384,1,sum,"Endothelial Cells - Umbilical vein,",endothelium,No
4778,0,CNhs11968,/home/drk/tillage/datasets/human/cage/fantom/CNhs10874/summary/coverage.w5,384,1,sum,"Fibroblast - Aortic Adventitial,",skin,No
4779,0,CNhs10875,/home/drk/tillage/datasets/human/cage/fantom/CNhs10875/summary/coverage.w5,384,1,sum,"Intestinal epithelial cells (polarized),",intestine,No
4780,0,CNhs10876,/home/drk/tillage/datasets/human/cage/fantom/CNhs10876/summary/coverage.w5,384,1,sum,"Anulus Pulposus Cell,",connective tissue,No
4781,0,CNhs10877,/home/drk/tillage/datasets/human/cage/fantom/CNhs10877/summary/coverage.w5,384,1,sum,"Pancreatic stromal cells,",pancreas,No
4782,0,CNhs10878,/home/drk/tillage/datasets/human/cage/fantom/CNhs10878/summary/coverage.w5,384,1,sum,"Fibroblast - Pulmonary Artery,",blood vessel,No
4783,0,CNhs10879,/home/drk/tillage/datasets/human/cage/fantom/CNhs10879/summary/coverage.w5,384,1,sum,"Keratinocyte - oral,",skin,No
4784,0,CNhs12019,/home/drk/tillage/datasets/human/cage/fantom/CNhs10881/summary/coverage.w5,384,1,sum,"Nucleus Pulposus Cell,",NA,No
4785,0,CNhs10882,/home/drk/tillage/datasets/human/cage/fantom/CNhs10882/summary/coverage.w5,384,1,sum,"Prostate Epithelial Cells (polarized),",prostate,No
4786,0,CNhs10883,/home/drk/tillage/datasets/human/cage/fantom/CNhs10883/summary/coverage.w5,384,1,sum,"Prostate Stromal Cells,",prostate,No
4787,0,CNhs10884,/home/drk/tillage/datasets/human/cage/fantom/CNhs10884/summary/coverage.w5,384,1,sum,"Small Airway Epithelial Cells,",lung,No
4788,0,CNhs11045,/home/drk/tillage/datasets/human/cage/fantom/CNhs11045/summary/coverage.w5,384,1,sum,cord blood derived cell line:COBL-a untreated,blood,Yes
4789,0,CNhs11046,/home/drk/tillage/datasets/human/cage/fantom/CNhs11046/summary/coverage.w5,384,1,sum,embryonic kidney cell line: HEK293/SLAM untreated,kidney,Yes
4790,0,CNhs11047,/home/drk/tillage/datasets/human/cage/fantom/CNhs11047/summary/coverage.w5,384,1,sum,"embryonic kidney cell line: HEK293/SLAM infection, 24hr",kidney,Yes
4791,0,CNhs11049,/home/drk/tillage/datasets/human/cage/fantom/CNhs11049/summary/coverage.w5,384,1,sum,cord blood derived cell line:COBL-a 24h infection(-C),blood,Yes
4792,0,CNhs11050,/home/drk/tillage/datasets/human/cage/fantom/CNhs11050/summary/coverage.w5,384,1,sum,cord blood derived cell line:COBL-a 24h infection,blood,Yes
4793,0,CNhs11969,/home/drk/tillage/datasets/human/cage/fantom/CNhs11051/summary/coverage.w5,384,1,sum,"Adipocyte - breast,",adipose,No
4794,0,CNhs11052,/home/drk/tillage/datasets/human/cage/fantom/CNhs11052/summary/coverage.w5,384,1,sum,"Preadipocyte - breast,",adipose,No
4795,0,CNhs11054,/home/drk/tillage/datasets/human/cage/fantom/CNhs11054/summary/coverage.w5,384,1,sum,"Adipocyte - omental,",adipose,No
4796,0,CNhs11057,/home/drk/tillage/datasets/human/cage/fantom/CNhs11057/summary/coverage.w5,384,1,sum,"Mesenchymal Stem Cells - Wharton's Jelly,",umbilical,No
4797,0,CNhs11061,/home/drk/tillage/datasets/human/cage/fantom/CNhs11061/summary/coverage.w5,384,1,sum,"Gingival epithelial cells,  (GEA11)",epithelium,No
4798,0,CNhs11384,/home/drk/tillage/datasets/human/cage/fantom/CNhs11063/summary/coverage.w5,384,1,sum,"Neural stem cells,",NA,No
4799,0,CNhs11381,/home/drk/tillage/datasets/human/cage/fantom/CNhs11064/summary/coverage.w5,384,1,sum,"Keratinocyte - epidermal,",skin,No
4800,0,CNhs12013,/home/drk/tillage/datasets/human/cage/fantom/CNhs11065/summary/coverage.w5,384,1,sum,"Preadipocyte - omental,",adipose,No
4801,0,CNhs12046,/home/drk/tillage/datasets/human/cage/fantom/CNhs11067/summary/coverage.w5,384,1,sum,"Smooth Muscle Cells - Internal Thoracic Artery,",muscle,No
4802,0,CNhs12050,/home/drk/tillage/datasets/human/cage/fantom/CNhs11068/summary/coverage.w5,384,1,sum,"Synoviocyte,",connective tissue,No
4803,0,CNhs11073,/home/drk/tillage/datasets/human/cage/fantom/CNhs11073/summary/coverage.w5,384,1,sum,"Mast cell - stimulated,",immune cell,No
4804,0,CNhs11074,/home/drk/tillage/datasets/human/cage/fantom/CNhs11074/summary/coverage.w5,384,1,sum,"Fibroblast - skin spinal muscular atrophy,",skin,No
4805,0,CNhs11675,/home/drk/tillage/datasets/human/cage/fantom/CNhs11075/summary/coverage.w5,384,1,sum,"Whole blood (ribopure), , donation1",blood,No
4806,0,CNhs11671,/home/drk/tillage/datasets/human/cage/fantom/CNhs11076/summary/coverage.w5,384,1,sum,"Whole blood (ribopure), , donation2",blood,No
4807,0,CNhs11077,/home/drk/tillage/datasets/human/cage/fantom/CNhs11077/summary/coverage.w5,384,1,sum,"Mammary Epithelial Cell,",breast,No
4808,0,CNhs11385,/home/drk/tillage/datasets/human/cage/fantom/CNhs11078/summary/coverage.w5,384,1,sum,"Osteoblast,",bone,No
4809,0,CNhs11386,/home/drk/tillage/datasets/human/cage/fantom/CNhs11079/summary/coverage.w5,384,1,sum,"Placental Epithelial Cells,",placenta,No
4810,0,CNhs11981,/home/drk/tillage/datasets/human/cage/fantom/CNhs11081/summary/coverage.w5,384,1,sum,"Preadipocyte - subcutaneous,",adipose,No
4811,0,CNhs11982,/home/drk/tillage/datasets/human/cage/fantom/CNhs11082/summary/coverage.w5,384,1,sum,"Preadipocyte - visceral,",adipose,No
4812,0,CNhs11983,/home/drk/tillage/datasets/human/cage/fantom/CNhs11083/summary/coverage.w5,384,1,sum,"Skeletal Muscle Cells,",muscle,No
4813,0,CNhs11984,/home/drk/tillage/datasets/human/cage/fantom/CNhs11084/summary/coverage.w5,384,1,sum,"Skeletal muscle cells differentiated into Myotubes - multinucleated,",muscle,No
4814,0,CNhs11086,/home/drk/tillage/datasets/human/cage/fantom/CNhs11086/summary/coverage.w5,384,1,sum,"Smooth Muscle Cells - Brachiocephalic,",muscle,No
4815,0,CNhs11087,/home/drk/tillage/datasets/human/cage/fantom/CNhs11087/summary/coverage.w5,384,1,sum,"Smooth Muscle Cells - Carotid,",muscle,No
4816,0,CNhs11987,/home/drk/tillage/datasets/human/cage/fantom/CNhs11088/summary/coverage.w5,384,1,sum,"Smooth Muscle Cells - Coronary Artery,",muscle,No
4817,0,CNhs11089,/home/drk/tillage/datasets/human/cage/fantom/CNhs11089/summary/coverage.w5,384,1,sum,"Smooth Muscle Cells - Pulmonary Artery,",muscle,No
4818,0,CNhs11090,/home/drk/tillage/datasets/human/cage/fantom/CNhs11090/summary/coverage.w5,384,1,sum,"Smooth Muscle Cells - Subclavian Artery,",muscle,No
4819,0,CNhs11091,/home/drk/tillage/datasets/human/cage/fantom/CNhs11091/summary/coverage.w5,384,1,sum,"Smooth Muscle Cells - Umbilical Artery,",umbilical,No
4820,0,CNhs11092,/home/drk/tillage/datasets/human/cage/fantom/CNhs11092/summary/coverage.w5,384,1,sum,"Tracheal Epithelial Cells,",pharynx,No
4821,0,CNhs11100,/home/drk/tillage/datasets/human/cage/fantom/CNhs11100/summary/coverage.w5,384,1,sum,ductal cell carcinoma cell line:KLM-1,breast,Yes
4822,0,CNhs11245,/home/drk/tillage/datasets/human/cage/fantom/CNhs11183/summary/coverage.w5,384,1,sum,"schwannoma cell line:HS-PSS, tech_",brain,Yes
4823,0,CNhs11185,/home/drk/tillage/datasets/human/cage/fantom/CNhs11185/summary/coverage.w5,384,1,sum,"glioblastoma cell line:A172, tech_",brain,Yes
4824,0,CNhs11243,/home/drk/tillage/datasets/human/cage/fantom/CNhs11243/summary/coverage.w5,384,1,sum,prostate cancer cell line:PC-3,prostate,Yes
4825,0,CNhs11244,/home/drk/tillage/datasets/human/cage/fantom/CNhs11244/summary/coverage.w5,384,1,sum,synovial sarcoma cell line:HS-SY-II,connective tissue,Yes
4826,0,CNhs11247,/home/drk/tillage/datasets/human/cage/fantom/CNhs11247/summary/coverage.w5,384,1,sum,epithelioid sarcoma cell line:HS-ES-1,epithelium,Yes
4827,0,CNhs11249,/home/drk/tillage/datasets/human/cage/fantom/CNhs11249/summary/coverage.w5,384,1,sum,endometrial stromal sarcoma cell line:OMC-9,uterus,Yes
4828,0,CNhs11250,/home/drk/tillage/datasets/human/cage/fantom/CNhs11250/summary/coverage.w5,384,1,sum,chronic myelogenous leukemia cell line:K562,bone,Yes
4829,0,CNhs11251,/home/drk/tillage/datasets/human/cage/fantom/CNhs11251/summary/coverage.w5,384,1,sum,acute lymphoblastic leukemia (B-ALL) cell line:BALL-1,immune cell,Yes
4830,0,CNhs11252,/home/drk/tillage/datasets/human/cage/fantom/CNhs11252/summary/coverage.w5,384,1,sum,squamous cell carcinoma cell line:EC-GI-10,skin,Yes
4831,0,CNhs11253,/home/drk/tillage/datasets/human/cage/fantom/CNhs11253/summary/coverage.w5,384,1,sum,acute lymphoblastic leukemia (T-ALL) cell line:Jurkat,immune cell,Yes
4832,0,CNhs11254,/home/drk/tillage/datasets/human/cage/fantom/CNhs11254/summary/coverage.w5,384,1,sum,melanoma cell line:G-361,skin,Yes
4833,0,CNhs11255,/home/drk/tillage/datasets/human/cage/fantom/CNhs11255/summary/coverage.w5,384,1,sum,rectal cancer cell line:TT1TKB,intestine,Yes
4834,0,CNhs11256,/home/drk/tillage/datasets/human/cage/fantom/CNhs11256/summary/coverage.w5,384,1,sum,gall bladder carcinoma cell line:TGBC14TKB,bladder,Yes
4835,0,CNhs11257,/home/drk/tillage/datasets/human/cage/fantom/CNhs11257/summary/coverage.w5,384,1,sum,renal cell carcinoma cell line:TUHR10TKB,kidney,Yes
4836,0,CNhs11258,/home/drk/tillage/datasets/human/cage/fantom/CNhs11258/summary/coverage.w5,384,1,sum,myeloma cell line:PCM6,bone,Yes
4837,0,CNhs11259,/home/drk/tillage/datasets/human/cage/fantom/CNhs11259/summary/coverage.w5,384,1,sum,ductal cell carcinoma cell line:MIA Paca2,breast,Yes
4838,0,CNhs11260,/home/drk/tillage/datasets/human/cage/fantom/CNhs11260/summary/coverage.w5,384,1,sum,prostate cancer cell line:DU145,prostate,Yes
4839,0,CNhs11261,/home/drk/tillage/datasets/human/cage/fantom/CNhs11261/summary/coverage.w5,384,1,sum,transitional-cell carcinoma cell line:JMSU1,NA,Yes
4840,0,CNhs11263,/home/drk/tillage/datasets/human/cage/fantom/CNhs11263/summary/coverage.w5,384,1,sum,mesothelioma cell line:ACC-MESO-1,NA,Yes
4841,0,CNhs11264,/home/drk/tillage/datasets/human/cage/fantom/CNhs11264/summary/coverage.w5,384,1,sum,mesothelioma cell line:ACC-MESO-4,NA,Yes
